"url","user_sid","Year","MakeModel1","MakeModel2","Trim","BodyStyle","StockNumber","Vin","Kilometers","Price","MSRP","SpecialPrice","WholesalePrice","PurchasedFrom","Transmission","ExteriorColor","InteriorColor","SellerComments","VehicleOptions","pictures","Engine","DriveType","Doors","Passengers","FuelType","EngineSize","Height","Length","CityFuelEconomy","HwyFuelEconomy","Sold","WebsiteFeaturedAd","Condition","vMake","vModel","Address","City","Location","Postcode","SellerType","first_activation_date"
"https://apnamotors.com/cars/used/2016-hyundai-elantra-36439","","2016","","Elantra","4dr Sdn Auto Limited","","639626","KMHDH4AH7GU639626","127113","16999","","","","","","Red","Black","","","https://hillzimage.blob.core.windows.net/apnamotorsltd/2016-Hyundai-Elantra-13748099127426072.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2016-Hyundai-Elantra-9385331391764253.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2016-Hyundai-Elantra-8758463334670468.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2016-Hyundai-Elantra-10227426313260812.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2016-Hyundai-Elantra-48375509218977064.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2016-Hyundai-Elantra-7183368399689845.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2016-Hyundai-Elantra-11905472761128966.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2016-Hyundai-Elantra-5001239548843239.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2016-Hyundai-Elantra-24697381583376532.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2016-Hyundai-Elantra-1374374922148518.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2016-Hyundai-Elantra-1319120218145502.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2016-Hyundai-Elantra-4108990933078307.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2016-Hyundai-Elantra-11416796865235579.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2016-Hyundai-Elantra-6315798562241057.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2016-Hyundai-Elantra-9323939467506914.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2016-Hyundai-Elantra-2793122939579611.jpg","4 Cylinder","FWD","4","","Gasoline","2.0 L L","","","9.7 L/100KM","6.7 L/100KM","","","Used","","","","","","","Dealer",""
"https://apnamotors.com/cars/used/2016-dodge-journey-36406","","2016","","Journey","FWD 4dr SXT","","230164","3C4PDCCG2GT230164","74238","18999","","","","","","Black","Black","","","https://hillzimage.blob.core.windows.net/apnamotorsltd/2016-Dodge-Journey-04618865763211977.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2016-Dodge-Journey-05392355869495846.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2016-Dodge-Journey-5503288520056981.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2016-Dodge-Journey-10018790513464104.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2016-Dodge-Journey-5935597389142591.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2016-Dodge-Journey-6185215935713295.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2016-Dodge-Journey-940569633750749.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2016-Dodge-Journey-06892563710506616.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2016-Dodge-Journey-3859433262669032.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2016-Dodge-Journey-09145765193136146.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2016-Dodge-Journey-7106134594906952.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2016-Dodge-Journey-3525216545632319.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2016-Dodge-Journey-3701024881655066.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2016-Dodge-Journey-20847513535596618.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2016-Dodge-Journey-49462359794654165.jpg","6 Cylinder","FWD","4","","Gasoline","3.6 L L","","","14.2 L/100KM","9.4 L/100KM","","","Used","","","","","","","Dealer",""
"https://apnamotors.com/cars/used/2016-dodge-grand%20caravan-36414","","2016","","Grand Caravan","4dr Wgn SXT","","338278","2C4RDGBG3GR338278","121077","16888","","","","","","Gray","Black","","","https://hillzimage.blob.core.windows.net/apnamotorsltd/2016-Dodge-GrandCaravan-6359826637936321.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2016-Dodge-GrandCaravan-687048064112793.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2016-Dodge-GrandCaravan-3116048391227215.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2016-Dodge-GrandCaravan-012536213717266875.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2016-Dodge-GrandCaravan-5794652183613667.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2016-Dodge-GrandCaravan-9632150767557015.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2016-Dodge-GrandCaravan-7226017654779546.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2016-Dodge-GrandCaravan-08047525981188053.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2016-Dodge-GrandCaravan-7168728243028055.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2016-Dodge-GrandCaravan-9522494454144228.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2016-Dodge-GrandCaravan-3902648011094323.jpg","6 Cylinder","FWD","4","","Gasoline","3.6 L L","","","13.7 L/100KM","9.4 L/100KM","","","Used","","","","","","","Dealer",""
"https://apnamotors.com/cars/used/2020-toyota-corolla-35702","","2020","","Corolla","LE CVT","","139253","5YFBPRBE4LP139253","19394","29999","","","","","","Blue","Black","","","https://hillzimage.blob.core.windows.net/apnamotorsltd/2020-Toyota-Corolla-3766619857267379.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2020-Toyota-Corolla-6782036457992211.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2020-Toyota-Corolla-5294255566961765.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2020-Toyota-Corolla-4720741816716396.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2020-Toyota-Corolla-4486328534771513.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2020-Toyota-Corolla-54112722996427.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2020-Toyota-Corolla-25003061014282313.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2020-Toyota-Corolla-9826906783427569.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2020-Toyota-Corolla-3465518817035791.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2020-Toyota-Corolla-9133094898005898.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2020-Toyota-Corolla-175364210091707.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2020-Toyota-Corolla-049866293524975625.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2020-Toyota-Corolla-7015219422578667.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2020-Toyota-Corolla-3490587364367044.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2020-Toyota-Corolla-9013308230949348.jpg","4 Cylinder","FWD","4","","Gasoline Fuel","1.8 L L","","","7.9 L/100KM","6.0 L/100KM","","","Used","","","","","","","Dealer",""
"https://apnamotors.com/cars/used/2014-dodge-grand%20caravan-32705","","2014","","Grand Caravan","4dr Wgn Crew","","220476","2C4RDGDG6ER220476","99000","17885","","","","","","White","Black","","","https://hillzimage.blob.core.windows.net/apnamotorsltd/2014-Dodge-GrandCaravan-7245905928241723.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2014-Dodge-GrandCaravan-4653525930215894.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2014-Dodge-GrandCaravan-7491815304565925.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2014-Dodge-GrandCaravan-7069468923462023.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2014-Dodge-GrandCaravan-14542255574017382.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2014-Dodge-GrandCaravan-7912753946264102.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2014-Dodge-GrandCaravan-2467580869975441.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2014-Dodge-GrandCaravan-7338906880501079.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2014-Dodge-GrandCaravan-05178422834233931.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2014-Dodge-GrandCaravan-9325640611880766.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2014-Dodge-GrandCaravan-12975045031227372.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2014-Dodge-GrandCaravan-6142840772486389.jpg","6 Cylinder","FWD","4","","Gasoline","3.6 L L","","","12.2 L/100KM","7.9 L/100KM","","","Used","","","","","","","Dealer",""
"https://apnamotors.com/cars/used/2018-mazda-mazda3%20sport-10382","","2018","","Mazda3 Sport","GT Tech Automatic","","254032","3MZBN1M39JM254032","39000","26589","","","","","","Metallic Ultra Blue","Black","","","https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-Mazda-Mazda3Sport-39690508011562664.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-Mazda-Mazda3Sport-037826046695033755.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-Mazda-Mazda3Sport-29958595359671736.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-Mazda-Mazda3Sport-15780322881384556.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-Mazda-Mazda3Sport-7618232554860618.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-Mazda-Mazda3Sport-7848781512850587.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-Mazda-Mazda3Sport-7824001878551112.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-Mazda-Mazda3Sport-873313385968387.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-Mazda-Mazda3Sport-10350001677193821.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-Mazda-Mazda3Sport-8548622169966309.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-Mazda-Mazda3Sport-803206569151657.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-Mazda-Mazda3Sport-10913062685225938.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-Mazda-Mazda3Sport-7652964692590349.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-Mazda-Mazda3Sport-5490102468472209.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-Mazda-Mazda3Sport-9821900517379385.jpg","4 Cylinder","FWD","4","","Gasoline","2.5 L L","","","L/100KM","L/100KM","","","Used","","","","","","","Dealer",""
"https://apnamotors.com/cars/used/2018-chevrolet-silverado%201500-11695","","2018","","Silverado 1500","4WD Double Cab 143.5"" LT w/1LT","","369634","1GCVKREC3JZ369634","124850","35899","","","","","","Red","Black","","","https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-Chevrolet-Silverado1500-25905707564140346.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-Chevrolet-Silverado1500-03207672296836539.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-Chevrolet-Silverado1500-045670510162895805.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-Chevrolet-Silverado1500-05287792874903996.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-Chevrolet-Silverado1500-0312073912338795.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-Chevrolet-Silverado1500-23877547839444624.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-Chevrolet-Silverado1500-24325113189108372.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-Chevrolet-Silverado1500-4639772770009165.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-Chevrolet-Silverado1500-9712037321129883.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-Chevrolet-Silverado1500-2892548086761597.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-Chevrolet-Silverado1500-2902749743724946.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-Chevrolet-Silverado1500-9284987365571771.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-Chevrolet-Silverado1500-8909001666747358.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-Chevrolet-Silverado1500-6582340273734066.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-Chevrolet-Silverado1500-09381083510452792.jpg","8 Cylinder","4X4","4","","Gasoline","5.3 L L","","","15.0 L/100KM","10.7 L/100KM","","","Used","","","","","","","Dealer",""
"https://apnamotors.com/cars/used/2018-infiniti-qx60-13321","","2018","","QX60","AWD","","529540","5N1DL0MMXJC529540","64163","35999","","","","","","Black","Black","","","https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-INFINITI-QX60-42411626061784613.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-INFINITI-QX60-9575680886844957.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-INFINITI-QX60-1140939614356522.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-INFINITI-QX60-9279128339215648.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-INFINITI-QX60-5209257728118237.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-INFINITI-QX60-7425446830734383.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-INFINITI-QX60-43823780242459054.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-INFINITI-QX60-37094417905983135.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-INFINITI-QX60-26242809780041965.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-INFINITI-QX60-5222920295533571.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-INFINITI-QX60-6229062238050525.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-INFINITI-QX60-23422501997822986.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-INFINITI-QX60-5581722557231694.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-INFINITI-QX60-4794479451332474.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-INFINITI-QX60-6872519082620991.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-INFINITI-QX60-8687828997317923.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-INFINITI-QX60-8180890194866604.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-INFINITI-QX60-7549209099251144.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-INFINITI-QX60-8046030970212898.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-INFINITI-QX60-6091069455277047.jpg","6 Cylinder","AWD","4","","Gasoline","3.5 L L","","","12.5 L/100KM","9.0 L/100KM","","","Used","","","","","","","Dealer",""
"https://apnamotors.com/cars/used/2017-kia-sorento-32714","","2017","","Sorento","AWD 4dr SX V6 7-Seater","","316255","5XYPKDA50HG316255","189085","16999","","","","","","Gray","Black","","","https://hillzimage.blob.core.windows.net/apnamotorsltd/2017-Kia-Sorento-2706383686514924.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2017-Kia-Sorento-6749718021191939.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2017-Kia-Sorento-776139892387613.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2017-Kia-Sorento-6936444265083468.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2017-Kia-Sorento-2200555335079737.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2017-Kia-Sorento-6511930645984592.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2017-Kia-Sorento-5316426461258117.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2017-Kia-Sorento-05760527408224747.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2017-Kia-Sorento-3535499405788818.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2017-Kia-Sorento-5390666653341167.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2017-Kia-Sorento-19205219826226827.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2017-Kia-Sorento-9780744618207946.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2017-Kia-Sorento-020468927200153697.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2017-Kia-Sorento-12693613221165.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2017-Kia-Sorento-9680552623766587.jpg","6 Cylinder","AWD","4","","Gasoline","3.3 L L","","","14.0 L/100KM","10.1 L/100KM","","","Used","","","","","","","Dealer",""
"https://apnamotors.com/cars/used/2017-jeep-wrangler%20unlimited-4430","","2017","","Wrangler Unlimited","4WD 4dr Willys Wheeler","","346206","1C4BJWDG4HL742587","58000","39999","","","","","","White","Black","","","https://hillzimage.blob.core.windows.net/apnamotorsltd/2017-Jeep-WranglerUnlimited-3-056876652548020434.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2017-Jeep-WranglerUnlimited-4-2806420812264223.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2017-Jeep-WranglerUnlimited-5-8299792544839781.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2017-Jeep-WranglerUnlimited-6-17441102817218335.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2017-Jeep-WranglerUnlimited-7-1765354675856623.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2017-Jeep-WranglerUnlimited-8-04158437773384094.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2017-Jeep-WranglerUnlimited-9-10153117702027736.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2017-Jeep-WranglerUnlimited-10-7631321922019394.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2017-Jeep-WranglerUnlimited-11-21954082072430103.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2017-Jeep-WranglerUnlimited-12-19197389962616485.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2017-Jeep-WranglerUnlimited-13-07238997315064122.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2017-Jeep-WranglerUnlimited-14-11672034780421847.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2017-Jeep-WranglerUnlimited-1-8702903562566908.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2017-Jeep-WranglerUnlimited-2-12903704250978332.jpg","6 Cylinder","4X4","4","","Gasoline","3.6 L L","","","14.7 L/100KM","11.4 L/100KM","","","Used","","","","","","","Dealer",""
"https://apnamotors.com/cars/used/2015-chevrolet-cruze-36103","","2015","","Cruze","4dr Sdn 1LT","","292042","1G1PC5SB1F7292042","155000","12999","","","","","","Blue","Black","","","https://hillzimage.blob.core.windows.net/apnamotorsltd/2015-Chevrolet-Cruze-10846623553675472.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2015-Chevrolet-Cruze-5179857391883127.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2015-Chevrolet-Cruze-1423716431625146.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2015-Chevrolet-Cruze-9380713948341357.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2015-Chevrolet-Cruze-20297271822300278.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2015-Chevrolet-Cruze-9639131206434794.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2015-Chevrolet-Cruze-32975636732035496.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2015-Chevrolet-Cruze-5887515257027409.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2015-Chevrolet-Cruze-37410270188035133.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2015-Chevrolet-Cruze-39097662894748186.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2015-Chevrolet-Cruze-3693086380829249.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2015-Chevrolet-Cruze-2531027171485378.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2015-Chevrolet-Cruze-9453900960603421.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2015-Chevrolet-Cruze-13880815235501154.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2015-Chevrolet-Cruze-7976818473151244.jpg","4 Cylinder","FWD","4","","Gasoline","1.4 L L","","","9.0 L/100KM","6.2 L/100KM","","","Used","","","","","","","Dealer",""
"https://apnamotors.com/cars/used/2017-dodge-journey-34917","","2017","","Journey","FWD 4dr SXT","","614773","3C4PDCCG6HT614773","154726","18999","","","","","","Black","Black","","","https://hillzimage.blob.core.windows.net/apnamotorsltd/2017-Dodge-Journey-4021792521122909.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2017-Dodge-Journey-440145773999739.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2017-Dodge-Journey-3170814399748192.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2017-Dodge-Journey-49181902984739034.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2017-Dodge-Journey-7954957588140197.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2017-Dodge-Journey-72700721323755.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2017-Dodge-Journey-7136333520072575.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2017-Dodge-Journey-7374959639741083.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2017-Dodge-Journey-737413729881194.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2017-Dodge-Journey-18932595126538976.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2017-Dodge-Journey-40296803954720795.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2017-Dodge-Journey-6404926724066791.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2017-Dodge-Journey-35878701462694984.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2017-Dodge-Journey-40483994761200326.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2017-Dodge-Journey-004420772487633728.jpg","6 Cylinder","FWD","4","","Gasoline","3.6 L L","","","14.2 L/100KM","9.5 L/100KM","","","Used","","","","","","","Dealer",""
"https://apnamotors.com/cars/used/2014-dodge-journey-34903","","2014","","Journey","AWD 4dr R/T","","128120","3C4PDDFG0ET128120","142672","14999","","","","","","Blue","Black","","","https://hillzimage.blob.core.windows.net/apnamotorsltd/2014-Dodge-Journey-12019674102753153.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2014-Dodge-Journey-9324232006016284.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2014-Dodge-Journey-6545427995882831.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2014-Dodge-Journey-9430801025722166.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2014-Dodge-Journey-6326547127655133.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2014-Dodge-Journey-10790143511480887.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2014-Dodge-Journey-8440684961168072.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2014-Dodge-Journey-07829174154043694.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2014-Dodge-Journey-128927639726383.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2014-Dodge-Journey-6561945915044654.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2014-Dodge-Journey-6541187919377738.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2014-Dodge-Journey-8132027167121685.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2014-Dodge-Journey-8734753917787483.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2014-Dodge-Journey-4421069019589785.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2014-Dodge-Journey-7102662439161807.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2014-Dodge-Journey-9588366770191634.jpg","6 Cylinder","AWD","4","","Gasoline","3.6 L L","","","12.9 L/100KM","8.4 L/100KM","","","Used","","","","","","","Dealer",""
"https://apnamotors.com/cars/used/2011-bmw-3%20series-32470","","2011","","3 Series","4dr Sdn 328i xDrive AWD Classic Ed South Africa","","48985","WBAPK7G55BNN48985","109603","14999","","","","","","Silver","Black","","","https://hillzimage.blob.core.windows.net/apnamotorsltd/2011-BMW-3Series-9907271965568447.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2011-BMW-3Series-10960394223342362.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2011-BMW-3Series-9670894930101048.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2011-BMW-3Series-41479088094200267.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2011-BMW-3Series-21034164523841437.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2011-BMW-3Series-2729320725935045.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2011-BMW-3Series-9204531706509083.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2011-BMW-3Series-18695680502844714.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2011-BMW-3Series-8737438596643214.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2011-BMW-3Series-8326989586247571.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2011-BMW-3Series-9989218661780628.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2011-BMW-3Series-8892223579870464.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2011-BMW-3Series-7326501196143838.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2011-BMW-3Series-5178948476642187.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2011-BMW-3Series-3217225126195884.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2011-BMW-3Series-29435153395675995.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2011-BMW-3Series-644398602352249.jpg","6 Cylinder","AWD","4","","Gasoline","3.0 L L","","","12.3 L/100KM","7.6 L/100KM","","","Used","","","","","","","Dealer",""
